k,model,larch,diff
1.700000000000000e0,1.458886231630650e-1,1.448409228968288e-1,1.047700266236212e-3
1.750000000000000e0,1.669861853728662e-1,1.659637995759865e-1,1.022385796879743e-3
1.800000000000000e0,1.830732829550762e-1,1.822495368952257e-1,8.237460598505275e-4
1.850000000000000e0,1.937035435180499e-1,1.931074963665654e-1,5.960471514845633e-4
1.900000000000000e0,1.984778563418632e-1,1.979268769105310e-1,5.509794313322269e-4
1.950000000000000e0,1.965217885095852e-1,1.963472264424164e-1,1.745620671687598e-4
2.000000000000000e0,1.887146114047846e-1,1.884735806610938e-1,2.410307436907511e-4
2.050000000000000e0,1.745809914018135e-1,1.746564628031881e-1,-7.547140137464936e-5
2.100000000000000e0,1.552734701569257e-1,1.554951523414868e-1,-2.216821845611172e-4
2.150000000000000e0,1.302232560988976e-1,1.316825343937293e-1,-1.459278294831778e-3
2.200000000000000e0,1.023598082987540e-1,1.040714544493425e-1,-1.711646150588442e-3
2.250000000000000e0,7.305797549020256e-2,7.400141872601719e-2,-9.434432358146339e-4
2.300000000000000e0,4.307751758747339e-2,4.302716422678934e-2,5.035336068404117e-5
2.350000000000000e0,1.353742235977345e-2,1.309155149630827e-2,4.458708634651771e-4
2.400000000000000e0,-1.248162953822454e-2,-1.310367525509092e-2,6.220457168663786e-4
2.450000000000000e0,-3.289080208406172e-2,-3.302927308564903e-2,1.384710015873147e-4
2.500000000000000e0,-4.734372460287361e-2,-4.640763667407481e-2,-9.360879287988039e-4
2.550000000000000e0,-5.851201614317710e-2,-5.581488933794546e-2,-2.697126805231632e-3
2.600000000000000e0,-6.577577358846709e-2,-6.316030171637775e-2,-2.615471872089339e-3
2.650000000000000e0,-6.922767009096920e-2,-6.841524811782886e-2,-8.124219731403398e-4
2.700000000000000e0,-6.971328301397808e-2,-7.020515977365513e-2,4.918767596770457e-4
2.750000000000000e0,-6.711011678518604e-2,-6.792518666129713e-2,8.150698761110881e-4
2.800000000000000e0,-6.157292056618032e-2,-6.218768247809864e-2,6.147619119183170e-4
2.850000000000000e0,-5.381299046783935e-2,-5.391038856201589e-2,9.739809417654011e-5
2.900000000000000e0,-4.408703898287731e-2,-4.402784078806626e-2,-5.919819481105260e-5
2.950000000000000e0,-3.276166902135969e-2,-3.306749999586004e-2,3.058309745003485e-4
3.000000000000000e0,-2.090852115989489e-2,-2.139550839460681e-2,4.869872347119213e-4
3.050000000000000e0,-9.442371918954421e-3,-9.494087244318345e-3,5.171532536392409e-5
3.100000000000000e0,2.360064539575105e-3,1.986307935410877e-3,3.737566041642285e-4
3.150000000000000e0,1.302265671115507e-2,1.223227768008341e-2,7.903790310716616e-4
3.200000000000000e0,2.138364786151522e-2,2.061319465981407e-2,7.704532017011531e-4
3.250000000000000e0,2.693147058904850e-2,2.682767743475605e-2,1.037931542924517e-4
3.300000000000000e0,3.151644955188093e-2,3.080642829899852e-2,7.100212528824146e-4
3.350000000000000e0,3.352946039007205e-2,3.240420343293558e-2,1.125256957136465e-3
3.400000000000000e0,3.238621924712855e-2,3.145052796512837e-2,9.356912820001825e-4
3.450000000000000e0,2.811100384694304e-2,2.793031572819431e-2,1.806881187487314e-4
3.500000000000000e0,2.286282570807136e-2,2.208217948402324e-2,7.806462240481198e-4
3.550000000000000e0,1.533757325693955e-2,1.430805893604275e-2,1.029514320896799e-3
3.600000000000000e0,5.841528775813207e-3,5.071568423474790e-3,7.699603523384172e-4
3.650000000000000e0,-4.973076200482084e-3,-5.114776248795718e-3,1.417000483136342e-4
3.700000000000000e0,-1.531012741565769e-2,-1.569654914697634e-2,3.864217313186546e-4
3.750000000000000e0,-2.571945476145683e-2,-2.607612265720093e-2,3.566678957441019e-4
3.800000000000000e0,-3.550695436964015e-2,-3.566079301176169e-2,1.538386421215399e-4
3.850000000000000e0,-4.396683874470151e-2,-4.390194528857828e-2,-6.489345612323283e-5
3.900000000000000e0,-5.037191181727572e-2,-5.031916717402932e-2,-5.274464324639405e-5
3.950000000000000e0,-5.462511249971446e-2,-5.451108543180543e-2,-1.140270679090352e-4
4.000000000000000e0,-5.637155010061828e-2,-5.616685805409583e-2,-2.046920465224450e-4
4.050000000000000e0,-5.537148249633889e-2,-5.507776164441665e-2,-2.937208519222315e-4
4.100000000000001e0,-5.145836778015699e-2,-5.116981200038889e-2,-2.885557797681002e-4
4.150000000000000e0,-4.491213874008317e-2,-4.457573836426813e-2,-3.364003758150394e-4
4.200000000000000e0,-3.593837441676954e-2,-3.559125171731317e-2,-3.471226994563661e-4
4.250000000000000e0,-2.488943902506856e-2,-2.463226353660548e-2,-2.571754884630878e-4
4.300000000000000e0,-1.241557486429715e-2,-1.217229435385378e-2,-2.432805104433684e-4
4.350000000000001e0,1.167836263363053e-3,1.325784372530570e-3,-1.579481091675170e-4
4.400000000000000e0,1.532402608704116e-2,1.535716815824066e-2,-3.314207119949758e-5
4.450000000000000e0,2.947771496441874e-2,2.936615493296542e-2,1.115600314533262e-4
4.500000000000000e0,4.296252905746803e-2,4.274594134592042e-2,2.165877115476098e-4
4.550000000000000e0,5.513670277463005e-2,5.486448541991695e-2,2.722173547131043e-4
4.600000000000001e0,6.544130720866957e-2,6.512292880250635e-2,3.183784061632222e-4
4.650000000000000e0,7.334136888486671e-2,7.298261099723956e-2,3.587578876271535e-4
4.700000000000000e0,7.825940346947330e-2,7.797359943831612e-2,2.858040311571747e-4
4.750000000000000e0,7.993533011766293e-2,7.970604884231750e-2,2.292812753454387e-4
4.800000000000001e0,7.816323913575374e-2,7.792979811745450e-2,2.334410182992380e-4
4.850000000000001e0,7.281041647005342e-2,7.256811010372075e-2,2.423063663326702e-4
4.900000000000000e0,6.386849171071540e-2,6.374292834357240e-2,1.255633671430056e-4
4.950000000000000e0,5.182513383604437e-2,5.176424792215213e-2,6.088591389223630e-5
5.000000000000000e0,3.709223606419658e-2,3.708679445097439e-2,5.441613222190167e-6
5.050000000000001e0,2.020186305007647e-2,2.028890202940853e-2,-8.703897933206098e-5
5.100000000000001e0,1.819902739374234e-3,2.043620105910488e-3,-2.237173665362545e-4
5.150000000000000e0,-1.719187187033723e-2,-1.689608707626589e-2,-2.957847940713403e-4
5.200000000000000e0,-3.597138343799699e-2,-3.569114462319386e-2,-2.802388148031298e-4
5.250000000000000e0,-5.366204889486585e-2,-5.343881363381126e-2,-2.232352610545968e-4
5.300000000000001e0,-6.935413927120361e-2,-6.918674245826684e-2,-1.673968129367737e-4
5.350000000000001e0,-8.208160609872128e-2,-8.199176590436191e-2,-8.984019435936963e-5
5.400000000000000e0,-9.112215939243400e-2,-9.104752414147881e-2,-7.463525095519064e-5
5.450000000000000e0,-9.584464867133335e-2,-9.576293313974685e-2,-8.171553158650702e-5
5.500000000000000e0,-9.583363851658731e-2,-9.582510348764021e-2,-8.535028947098677e-6
5.550000000000001e0,-9.114457192129265e-2,-9.117747200460113e-2,3.290008330848748e-5
5.600000000000001e0,-8.192008888109135e-2,-8.196131420674235e-2,4.122532565099812e-5
5.650000000000000e0,-6.846145802252128e-2,-6.850780851480594e-2,4.635049228465804e-5
5.700000000000000e0,-5.124774268670078e-2,-5.136344085249149e-2,1.156981657907119e-4
5.750000000000000e0,-3.125872249969971e-2,-3.134786704913027e-2,8.914454943056288e-5
5.800000000000001e0,-9.517151025566051e-3,-9.517892503830238e-3,7.414782641872175e-7
5.850000000000001e0,1.282795138315376e-2,1.290790471926332e-2,-7.995333610955752e-5
5.900000000000000e0,3.453389136890042e-2,3.467740318976290e-2,-1.435118208624742e-4
5.950000000000000e0,5.445456911528217e-2,5.462173699974320e-2,-1.671678844610211e-4
6.000000000000000e0,7.153893528070407e-2,7.168550683085380e-2,-1.465715501497294e-4
6.050000000000001e0,8.485261928893686e-2,8.497689966557199e-2,-1.242803766351303e-4
6.100000000000001e0,9.361551663125131e-2,9.380451620196921e-2,-1.889995707178987e-4
6.150000000000000e0,9.744620481571924e-2,9.771826242502329e-2,-2.720576093040578e-4
6.200000000000000e0,9.621353822336182e-2,9.655034700885455e-2,-3.368087854927343e-4
6.250000000000000e0,9.006880798965115e-2,9.042444162599965e-2,-3.556336363484958e-4
6.300000000000001e0,7.943083381317237e-2,7.974471058205626e-2,-3.138767688838917e-4
6.350000000000001e0,6.495491231758803e-2,6.516667031937531e-2,-2.117580017872850e-4
6.400000000000000e0,4.748816518485340e-2,4.755225752158828e-2,-6.409233673488474e-5
6.450000000000000e0,2.801471786230784e-2,2.791264198559455e-2,1.020758767132923e-4
6.500000000000000e0,7.594731714246211e-3,7.343161939455978e-3,2.515697747902329e-4
6.550000000000001e0,-1.276121502340234e-2,-1.304480497806292e-2,2.835899546605788e-4
6.600000000000001e0,-3.194897236597199e-2,-3.219083999017847e-2,2.418676242064779e-4
6.650000000000000e0,-4.891940602242098e-2,-4.914553666907882e-2,2.261306466578433e-4
6.700000000000000e0,-6.290162726877715e-2,-6.311887298760602e-2,2.172457188288623e-4
6.750000000000000e0,-7.331867858056340e-2,-7.351619187007080e-2,1.975132895074005e-4
6.800000000000001e0,-7.980626916140152e-2,-7.995986094812153e-2,1.535917867200171e-4
6.850000000000001e0,-8.221777387632527e-2,-8.229629580956938e-2,7.852193324410506e-5
6.900000000000000e0,-8.061650036872733e-2,-8.058919906344893e-2,-2.730130527840713e-5
6.950000000000000e0,-7.525703380572678e-2,-7.510081705469535e-2,-1.562167510314322e-4
7.000000000000000e0,-6.655803968947226e-2,-6.626371511773414e-2,-2.943245717381138e-4
7.050000000000001e0,-5.496550087463992e-2,-5.464597211380164e-2,-3.195287608382807e-4
7.100000000000001e0,-4.113860998421955e-2,-4.091261535907783e-2,-2.259946251417164e-4
7.150000000000000e0,-2.592592845469272e-2,-2.578621339315133e-2,-1.397150615413921e-4
7.200000000000000e0,-1.007423598265958e-2,-1.000961466334053e-2,-6.462131931905118e-5
7.250000000000000e0,5.686021200711908e-3,5.687694874403858e-3,-1.673673691950095e-6
7.300000000000001e0,2.066910090822207e-2,2.061852607306291e-2,5.057483515916519e-5
7.350000000000001e0,3.425706751386678e-2,3.416169392849584e-2,9.537358537094892e-5
7.400000000000000e0,4.591769016604154e-2,4.578052771482832e-2,1.371624512132158e-4
7.450000000000000e0,5.521757778872931e-2,5.503661933270341e-2,1.809584560258995e-4
7.500000000000000e0,6.183120706208049e-2,6.159947819025628e-2,2.317288718242105e-4
7.550000000000001e0,6.551118053463507e-2,6.525281269187035e-2,2.583678427647285e-4
7.600000000000001e0,6.611667929167804e-2,6.589806180341043e-2,2.186174882676112e-4
7.650000000000000e0,6.370041230163032e-2,6.355572798545993e-2,1.446843161703876e-4
7.700000000000000e0,5.841743231169690e-2,5.836432872040654e-2,5.310359129035574e-5
7.750000000000000e0,5.053683318735198e-2,5.057668810277387e-2,-3.985491542188996e-5
7.800000000000001e0,4.043337842386967e-2,4.055322392412655e-2,-1.198455002568780e-4
7.850000000000001e0,2.857573271794237e-2,2.875166014355713e-2,-1.759274256147580e-4
7.900000000000000e0,1.551087662327156e-2,1.571260818020697e-2,-2.017315569354129e-4
7.950000000000000e0,1.844449167668036e-3,2.040635690074977e-3,-1.961865224069407e-4
8.000000000000000e0,-1.178293871968367e-2,-1.161923358825463e-2,-1.637051314290448e-4
8.050000000000001e0,-2.477350575550302e-2,-2.460916373588093e-2,-1.643420196220831e-4
8.100000000000000e0,-3.646111365249752e-2,-3.628880069227626e-2,-1.723129602212645e-4
8.150000000000000e0,-4.621129116765155e-2,-4.606846109828023e-2,-1.428300693713178e-4
8.200000000000001e0,-5.352961238859949e-2,-5.344319014553962e-2,-8.642224305986657e-5
8.250000000000000e0,-5.804037323599662e-2,-5.802394625834032e-2,-1.642697765629614e-5
8.300000000000001e0,-5.951089482508080e-2,-5.956400130884991e-2,5.310648376910532e-5
8.350000000000000e0,-5.786878042063457e-2,-5.797824662570020e-2,1.094662050656267e-4
8.400000000000000e0,-5.321038295986313e-2,-5.335341712962859e-2,1.430341697654589e-4
8.450000000000001e0,-4.579927809602503e-2,-4.594781832001561e-2,1.485402239905717e-4
8.500000000000000e0,-3.605423325579737e-2,-3.617989765830226e-2,1.256644025048881e-4
8.550000000000001e0,-2.449901604031240e-2,-2.460583248218271e-2,1.068164418703173e-4
8.600000000000000e0,-1.179495275310656e-2,-1.188655892518760e-2,9.160617208104314e-5
8.650000000000000e0,1.312769360592381e-3,1.252149569892617e-3,6.061979069976351e-5
8.700000000000001e0,1.408071323094850e-2,1.406354259587437e-2,1.717063507412388e-5
8.750000000000000e0,2.579265191350888e-2,2.582610436815986e-2,-3.345245465098332e-5
8.800000000000001e0,3.580394756338685e-2,3.588847223560181e-2,-8.452467221495286e-5
8.850000000000000e0,4.358117676364599e-2,4.370980205862922e-2,-1.286252949832326e-4
8.900000000000000e0,4.873414499643951e-2,4.889264819318998e-2,-1.585031967504674e-4
8.950000000000001e0,5.103801217118915e-2,5.120598732031820e-2,-1.679751491290432e-4
9.000000000000000e0,5.044402183049091e-2,5.059677865335512e-2,-1.527568228642043e-4
9.050000000000001e0,4.706848936759983e-2,4.718936501786623e-2,-1.208756502664027e-4
9.100000000000000e0,4.119196050687052e-2,4.127336919480561e-2,-8.140868793508199e-5
9.150000000000000e0,3.324888083007262e-2,3.328099287909089e-2,-3.211204901826942e-5
9.200000000000001e0,2.377754688856903e-2,2.375442166148617e-2,2.312522708286871e-5
9.250000000000000e0,1.338522845010613e-2,1.330663439539874e-2,7.859405470739093e-5
9.300000000000001e0,2.706753913426541e-3,2.578933644436964e-3,1.278202689895770e-4
9.350000000000000e0,-7.636763855856308e-3,-7.801506838576524e-3,1.647429827202158e-4
9.400000000000000e0,-1.707611047189004e-2,-1.726093010848120e-2,1.848196365911575e-4
9.450000000000001e0,-2.512650478390445e-2,-2.531238596777028e-2,1.858811838658311e-4
9.500000000000000e0,-3.141251207786326e-2,-3.158111769657664e-2,1.686056187133744e-4
9.550000000000001e0,-3.568361723713610e-2,-3.582065422478199e-2,1.370369876458957e-4
9.600000000000001e0,-3.782736197754323e-2,-3.791928905386622e-2,9.192707632298819e-5
9.650000000000000e0,-3.785610930820979e-2,-3.789565765274304e-2,3.954834453324951e-5
9.700000000000001e0,-3.589895493332575e-2,-3.588634825141755e-2,-1.260668190820186e-5
9.750000000000000e0,-3.218621660411170e-2,-3.212780033956540e-2,-5.841626454630017e-5
9.800000000000001e0,-2.702748360016744e-2,-2.693374608299488e-2,-9.373751717256865e-5
9.850000000000001e0,-2.078687800873451e-2,-2.067022516148691e-2,-1.166528472476037e-4
9.900000000000000e0,-1.385753422794842e-2,-1.373016067368768e-2,-1.273735542607398e-4
9.950000000000001e0,-6.637123683737218e-3,-6.509267104854669e-3,-1.278565788825486e-4
1.000000000000000e1,4.940630640135543e-4,6.152789012362301e-4,-1.212158372226758e-4
1.005000000000000e1,7.217933916956623e-3,7.302358590583296e-3,-8.442467362667315e-5
1.010000000000000e1,1.323490185979493e-2,1.325972964240328e-2,-2.482778260835296e-5
1.015000000000000e1,1.828878122544047e-2,1.825308506849581e-2,3.569615694465345e-5
1.020000000000000e1,2.220069051562905e-2,2.211118322356765e-2,8.950729206140193e-5
1.025000000000000e1,2.485748725595674e-2,2.472689265424967e-2,1.305946017070674e-4
1.030000000000000e1,2.621006854254268e-2,2.605511906886627e-2,1.549494736764051e-4
1.035000000000000e1,2.626915460782418e-2,2.610840712617058e-2,1.607474816535982e-4
1.040000000000000e1,2.509932864140556e-2,2.495099023307391e-2,1.483384083316441e-4
1.045000000000000e1,2.281201713485963e-2,2.269196134851711e-2,1.200557863425128e-4
1.050000000000000e1,1.955794457652427e-2,1.947807689616761e-2,7.986768035665726e-5
1.055000000000000e1,1.551941571882145e-2,1.548651581173615e-2,3.289990708529866e-5
1.060000000000000e1,1.090259973925677e-2,1.091772869919564e-2,-1.512895993887112e-5
1.065000000000000e1,5.929841749246698e-3,5.988356868860783e-3,-5.851511961408457e-5
1.070000000000000e1,8.319296685777675e-4,9.240996723423827e-4,-9.217000376461517e-5
1.075000000000000e1,-4.159789422808129e-3,-4.047626250061810e-3,-1.121631727463192e-4
1.080000000000000e1,-8.821517998737463e-3,-8.705358193318769e-3,-1.161598054186946e-4
1.085000000000000e1,-1.294532819960208e-2,-1.284161674919462e-2,-1.037114504074555e-4
1.090000000000000e1,-1.634755156249982e-2,-1.627118251850052e-2,-7.636904399929700e-5
1.095000000000000e1,-1.887695153560441e-2,-1.883935058800270e-2,-3.760094760170765e-5
1.100000000000000e1,-2.042225568441421e-2,-2.042974061629809e-2,7.484931883881135e-6
1.105000000000000e1,-2.095147564070785e-2,-2.097111932397222e-2,1.964368326437538e-5
1.110000000000000e1,-2.042407010078026e-2,-2.044261908193109e-2,1.854898115083436e-5
1.115000000000000e1,-1.885497894951609e-2,-1.887677581293924e-2,2.179686342315343e-5
1.120000000000000e1,-1.633140359318877e-2,-1.635986214076925e-2,2.845854758047259e-5
1.125000000000000e1,-1.299204811402234e-2,-1.302913588531016e-2,3.708777128782169e-5
1.130000000000000e1,-9.020908455482871e-3,-9.066864128071334e-3,4.595567258846266e-5
1.135000000000000e1,-4.637944734867304e-3,-4.691240978768427e-3,5.329624390112281e-5
1.140000000000000e1,-8.705396011844495e-5,-1.445949023572931e-4,5.754094223884816e-5
1.145000000000000e1,4.377977523358726e-3,4.320454723196527e-3,5.752280016219948e-5
1.150000000000000e1,8.508644639328867e-3,8.456011404361636e-3,5.263323496723128e-5
1.155000000000000e1,1.207697146777563e-2,1.203405287472282e-2,4.291859305280595e-5
1.160000000000000e1,1.488972991666840e-2,1.486062176532719e-2,2.910815134120857e-5
1.165000000000000e1,1.680055947549132e-2,1.678798884481127e-2,1.257063068004979e-5
1.170000000000000e1,1.771905236414948e-2,1.772385037507346e-2,-4.798010923984242e-6
1.175000000000000e1,1.761608931571927e-2,1.763683630385892e-2,-2.074698813964507e-5
1.180000000000000e1,1.652499977138570e-2,1.655788917865322e-2,-3.288940726751260e-5
1.185000000000000e1,1.453845016248395e-2,1.457739900690658e-2,-3.894884442262776e-5
1.190000000000000e1,1.180130472890774e-2,1.183831677503229e-2,-3.701204612454462e-5
1.195000000000000e1,8.500023440477103e-3,8.525787835432275e-3,-2.576439495517203e-5
1.200000000000000e1,4.849431692139302e-3,4.854116812889405e-3,-4.685120750102557e-6
1.205000000000000e1,1.071589248572659e-3,1.052064474702776e-3,1.952477386988282e-5
1.210000000000000e1,-2.618753965613179e-3,-2.652463426366250e-3,3.370946075307137e-5
1.215000000000000e1,-6.007975028243906e-3,-6.046951107058132e-3,3.897607881422557e-5
1.220000000000000e1,-8.909789724675444e-3,-8.947141658624402e-3,3.735193394895781e-5
1.225000000000000e1,-1.117630900963446e-2,-1.120748348649864e-2,3.117447686418022e-5
1.230000000000000e1,-1.270572439045558e-2,-1.272845816555719e-2,2.273377510161011e-5
1.235000000000000e1,-1.344643872027482e-2,-1.346042014195473e-2,1.398142167990599e-5
1.240000000000000e1,-1.339753316356386e-2,-1.340386655696342e-2,6.333393399563653e-6
1.245000000000000e1,-1.260575494514668e-2,-1.260633406837283e-2,5.791232261537910e-7
1.250000000000000e1,-1.115947202628661e-2,-1.115636598434161e-2,-3.106041944998805e-6
1.255000000000000e1,-9.180248466613812e-3,-9.175187672835865e-3,-5.060793777947326e-6
1.260000000000000e1,-6.812832611467784e-3,-6.806857230623699e-3,-5.975380844084645e-6
1.265000000000000e1,-4.214411546175608e-3,-4.207714771755740e-3,-6.696774419868122e-6
1.270000000000000e1,-1.543969473656428e-3,-1.535937536557823e-3,-8.031937098605234e-6
1.275000000000000e1,1.047497834040854e-3,1.058073841363182e-3,-1.057600732232850e-5
1.280000000000000e1,3.425302042937217e-3,3.439887640553301e-3,-1.458559761608434e-5
1.285000000000000e1,5.477484166667521e-3,5.497393321000198e-3,-1.990915433267623e-5
1.290000000000000e1,7.119106727985969e-3,7.145084565856943e-3,-2.597783787097394e-5
1.295000000000000e1,8.294379139151377e-3,8.326232021603229e-3,-3.185288245185179e-5
1.300000000000000e1,8.976754355321975e-3,9.013074121423440e-3,-3.631976610146519e-5
1.305000000000000e1,9.182699475154314e-3,9.205291975930155e-3,-2.259250077584103e-5
1.310000000000000e1,8.920633235626597e-3,8.927164167346876e-3,-6.530931720278438e-6
1.315000000000000e1,8.227772186708140e-3,8.223804933539193e-3,3.967253168946430e-6
1.320000000000000e1,7.165618688915232e-3,7.156761502240076e-3,8.857186675156371e-6
1.325000000000000e1,5.808102938269447e-3,5.799403831750808e-3,8.699106518639428e-6
1.330000000000000e1,4.236976312028056e-3,4.232447376886653e-3,4.528935141402853e-6
1.335000000000000e1,2.537544283459278e-3,2.539839825621324e-3,-2.295542162046409e-6
1.340000000000000e1,7.948869924460772e-4,8.051485986428118e-4,-1.026160619673454e-5
1.345000000000000e1,-9.093718884882746e-4,-8.915021848384764e-4,-1.786970364979815e-5
1.350000000000000e1,-2.499758632274686e-3,-2.475968066201228e-3,-2.379056607345774e-5
1.355000000000000e1,-3.909163937922307e-3,-3.882164293975624e-3,-2.699964394668308e-5
1.360000000000000e1,-5.080658673488204e-3,-5.053780223639464e-3,-2.687844984874000e-5
1.365000000000000e1,-5.968987199666100e-3,-5.945712562378935e-3,-2.327463728716509e-5
1.370000000000000e1,-6.541789603257408e-3,-6.525273849625062e-3,-1.651575363234570e-5
1.375000000000000e1,-6.780565408277836e-3,-6.773190012935771e-3,-7.375395342065078e-6
1.380000000000000e1,-6.681347703290973e-3,-6.684353071111121e-3,3.005367820147972e-6
1.385000000000000e1,-6.255017359743125e-3,-6.268251719093956e-3,1.323435935083120e-5
1.390000000000000e1,-5.527160390695831e-3,-5.548972335890281e-3,2.181194519444967e-5
1.395000000000000e1,-4.537363710147336e-3,-4.564652509074928e-3,2.728879892759193e-5
1.400000000000000e1,-3.337858910759238e-3,-3.366282087129052e-3,2.842317636981466e-5
